trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
20,False,"{'a': 0.5, 'e': 1.0}",20,0,-111.61536260628075,"{0: 11, 1: 2, 2: 5, 3: 1, 4: 1}",0
21,False,"{'a': 0.5, 'e': 1.0}",30,0,-183.860154898499,"{0: 16, 1: 3, 2: 7, 3: 2, 4: 2}",0
22,False,"{'a': 0.5, 'e': 1.0}",30,0,-108.44038258355333,"{0: 17, 1: 8, 2: 3, 3: 1, 4: 1}",0
23,False,"{'a': 0.5, 'e': 1.0}",20,0,-195.154865658781,"{0: 8, 1: 6, 2: 1, 3: 2, 4: 3}",0
24,False,"{'a': 0.5, 'e': 1.0}",30,0,-50.39582360174238,"{0: 22, 1: 2, 2: 6, 3: 0, 4: 0}",0
25,False,"{'a': 0.5, 'e': 1.0}",25,0,-243.08957786647042,"{0: 11, 1: 3, 2: 6, 3: 1, 4: 4}",0
26,False,"{'a': 0.5, 'e': 1.0}",20,0,-114.53229434027615,"{0: 10, 1: 3, 2: 5, 3: 1, 4: 1}",0
27,False,"{'a': 0.5, 'e': 1.0}",25,0,-200.18496668699942,"{0: 10, 1: 3, 2: 8, 3: 2, 4: 2}",0
28,False,"{'a': 0.5, 'e': 1.0}",25,0,-79.31207779185918,"{0: 13, 1: 5, 2: 7, 3: 0, 4: 0}",0
29,False,"{'a': 0.5, 'e': 1.0}",20,0,-89.46361011187142,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",0
30,False,"{'a': 0.5, 'e': 1.0}",30,0,-86.18906735842293,"{0: 20, 1: 4, 2: 5, 3: 0, 4: 1}",0
31,False,"{'a': 0.5, 'e': 1.0}",25,10,-37.347274541580106,"{0: 9, 1: 2, 2: 4, 3: 0, 4: 0}",1
32,False,"{'a': 0.5, 'e': 1.0}",25,0,-64.75890020945776,"{0: 19, 1: 0, 2: 5, 3: 0, 4: 1}",0
33,False,"{'a': 0.5, 'e': 1.0}",20,0,-128.5230266575812,"{0: 12, 1: 0, 2: 6, 3: 0, 4: 2}",0
34,False,"{'a': 0.5, 'e': 1.0}",20,12,3.4447782366746993,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
35,False,"{'a': 0.5, 'e': 1.0}",30,0,-78.46424190328366,"{0: 22, 1: 4, 2: 2, 3: 1, 4: 1}",0
36,False,"{'a': 0.5, 'e': 1.0}",20,0,-99.744286996295,"{0: 9, 1: 4, 2: 5, 3: 2, 4: 0}",0
37,False,"{'a': 0.5, 'e': 1.0}",30,0,-118.9963550978535,"{0: 15, 1: 7, 2: 6, 3: 2, 4: 0}",0
38,False,"{'a': 0.5, 'e': 1.0}",20,0,-66.94498260761044,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
39,False,"{'a': 0.5, 'e': 1.0}",25,0,-98.22642485470075,"{0: 17, 1: 3, 2: 2, 3: 2, 4: 1}",0
40,False,"{'a': 0.5, 'e': 1.0}",20,0,-123.2556301381941,"{0: 9, 1: 4, 2: 5, 3: 1, 4: 1}",0
41,False,"{'a': 0.5, 'e': 1.0}",20,0,-107.42625584949569,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 2}",0
42,False,"{'a': 0.5, 'e': 1.0}",25,0,-94.83154199445264,"{0: 16, 1: 4, 2: 3, 3: 1, 4: 1}",0
43,False,"{'a': 0.5, 'e': 1.0}",30,4,-115.90274185686599,"{0: 18, 1: 3, 2: 2, 3: 1, 4: 2}",1
44,False,"{'a': 0.5, 'e': 1.0}",25,0,-323.94776318414165,"{0: 11, 1: 1, 2: 5, 3: 2, 4: 6}",0
45,False,"{'a': 0.5, 'e': 1.0}",30,0,-101.32752181483697,"{0: 20, 1: 3, 2: 3, 3: 4, 4: 0}",0
46,False,"{'a': 0.5, 'e': 1.0}",20,0,-78.8080586298615,"{0: 11, 1: 2, 2: 6, 3: 1, 4: 0}",0
47,False,"{'a': 0.5, 'e': 1.0}",20,0,-98.51315810022078,"{0: 10, 1: 5, 2: 3, 3: 1, 4: 1}",0
48,False,"{'a': 0.5, 'e': 1.0}",20,0,-87.43878062588682,"{0: 12, 1: 1, 2: 6, 3: 0, 4: 1}",0
49,False,"{'a': 0.5, 'e': 1.0}",20,0,-194.631062346964,"{0: 8, 1: 3, 2: 5, 3: 1, 4: 3}",0
50,False,"{'a': 0.5, 'e': 1.0}",30,0,-263.7346884960143,"{0: 15, 1: 3, 2: 6, 3: 2, 4: 4}",0
51,False,"{'a': 0.5, 'e': 1.0}",25,0,-88.51003384990132,"{0: 15, 1: 5, 2: 4, 3: 0, 4: 1}",0
52,False,"{'a': 0.5, 'e': 1.0}",20,0,-135.56994031091637,"{0: 11, 1: 0, 2: 7, 3: 0, 4: 2}",0
53,False,"{'a': 0.5, 'e': 1.0}",25,0,-80.47760878442409,"{0: 19, 1: 1, 2: 3, 3: 1, 4: 1}",0
54,False,"{'a': 0.5, 'e': 1.0}",25,0,-123.27545217815434,"{0: 16, 1: 2, 2: 5, 3: 0, 4: 2}",0
55,False,"{'a': 0.5, 'e': 1.0}",25,0,-100.79993909002074,"{0: 15, 1: 1, 2: 7, 3: 2, 4: 0}",0
56,False,"{'a': 0.5, 'e': 1.0}",20,0,-38.248436197612364,"{0: 13, 1: 3, 2: 4, 3: 0, 4: 0}",0
57,False,"{'a': 0.5, 'e': 1.0}",25,0,-113.24015211150632,"{0: 15, 1: 3, 2: 4, 3: 2, 4: 1}",0
58,False,"{'a': 0.5, 'e': 1.0}",20,0,-55.782379265095244,"{0: 13, 1: 3, 2: 3, 3: 1, 4: 0}",0
59,False,"{'a': 0.5, 'e': 1.0}",25,0,-173.71483093670736,"{0: 15, 1: 2, 2: 4, 3: 1, 4: 3}",0
60,False,"{'a': 0.5, 'e': 1.0}",20,0,-238.1886031256764,"{0: 7, 1: 3, 2: 5, 3: 1, 4: 4}",0
61,False,"{'a': 0.5, 'e': 1.0}",30,0,-149.39284546234308,"{0: 19, 1: 2, 2: 6, 3: 1, 4: 2}",0
62,False,"{'a': 0.5, 'e': 1.0}",20,0,-95.89979805028143,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 1}",0
63,False,"{'a': 0.5, 'e': 1.0}",30,0,-178.2606369325191,"{0: 17, 1: 5, 2: 5, 3: 0, 4: 3}",0
64,False,"{'a': 0.5, 'e': 1.0}",25,0,-108.57185944875854,"{0: 17, 1: 2, 2: 4, 3: 0, 4: 2}",0
65,False,"{'a': 0.5, 'e': 1.0}",20,0,-149.840944906935,"{0: 8, 1: 6, 2: 3, 3: 1, 4: 2}",0
66,False,"{'a': 0.5, 'e': 1.0}",30,0,-133.61599986945043,"{0: 20, 1: 1, 2: 7, 3: 0, 4: 2}",0
67,False,"{'a': 0.5, 'e': 1.0}",25,0,-269.8162126658814,"{0: 11, 1: 0, 2: 8, 3: 2, 4: 4}",0
68,False,"{'a': 0.5, 'e': 1.0}",30,0,-148.7413643706568,"{0: 14, 1: 7, 2: 7, 3: 1, 4: 1}",0
69,False,"{'a': 0.5, 'e': 1.0}",20,0,-55.15903039514725,"{0: 12, 1: 2, 2: 6, 3: 0, 4: 0}",0
70,False,"{'a': 0.5, 'e': 1.0}",20,0,-49.103258694879514,"{0: 14, 1: 2, 2: 2, 3: 2, 4: 0}",0
71,False,"{'a': 0.5, 'e': 1.0}",20,0,-142.5417919112079,"{0: 11, 1: 1, 2: 5, 3: 1, 4: 2}",0
72,False,"{'a': 0.5, 'e': 1.0}",25,0,-148.89217343797077,"{0: 16, 1: 1, 2: 4, 3: 2, 4: 2}",0
73,False,"{'a': 0.5, 'e': 1.0}",25,0,-66.02940258930819,"{0: 15, 1: 2, 2: 8, 3: 0, 4: 0}",0
74,False,"{'a': 0.5, 'e': 1.0}",30,0,-84.29137641168305,"{0: 18, 1: 2, 2: 10, 3: 0, 4: 0}",0
75,False,"{'a': 0.5, 'e': 1.0}",20,0,-61.00540351435387,"{0: 13, 1: 2, 2: 4, 3: 1, 4: 0}",0
76,False,"{'a': 0.5, 'e': 1.0}",25,0,-120.11474821715049,"{0: 13, 1: 2, 2: 9, 3: 0, 4: 1}",0
77,False,"{'a': 0.5, 'e': 1.0}",25,0,-188.47545628134742,"{0: 12, 1: 4, 2: 6, 3: 0, 4: 3}",0
78,False,"{'a': 0.5, 'e': 1.0}",25,0,-172.86530623314013,"{0: 14, 1: 4, 2: 4, 3: 0, 4: 3}",0
79,False,"{'a': 0.5, 'e': 1.0}",20,0,-41.09613371424583,"{0: 14, 1: 3, 2: 2, 3: 1, 4: 0}",0
80,False,"{'a': 0.5, 'e': 1.0}",20,0,-104.69739534329958,"{0: 10, 1: 4, 2: 4, 3: 1, 4: 1}",0
81,False,"{'a': 0.5, 'e': 1.0}",20,0,-92.07569456946536,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 1}",0
82,False,"{'a': 0.5, 'e': 1.0}",20,0,-44.081985316576514,"{0: 14, 1: 3, 2: 2, 3: 1, 4: 0}",0
83,False,"{'a': 0.5, 'e': 1.0}",20,0,-113.39760345453263,"{0: 11, 1: 2, 2: 5, 3: 1, 4: 1}",0
84,False,"{'a': 0.5, 'e': 1.0}",25,0,-157.1621894358705,"{0: 14, 1: 2, 2: 6, 3: 1, 4: 2}",0
85,False,"{'a': 0.5, 'e': 1.0}",25,0,-121.8923084784365,"{0: 15, 1: 3, 2: 5, 3: 0, 4: 2}",0
86,False,"{'a': 0.5, 'e': 1.0}",30,0,-188.50751279771524,"{0: 19, 1: 2, 2: 4, 3: 2, 4: 3}",0
87,False,"{'a': 0.5, 'e': 1.0}",20,0,-93.86508669809997,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 1}",0
88,False,"{'a': 0.5, 'e': 1.0}",25,0,-147.80868661309043,"{0: 13, 1: 2, 2: 7, 3: 2, 4: 1}",0
89,False,"{'a': 0.5, 'e': 1.0}",25,0,-74.06817768363119,"{0: 17, 1: 3, 2: 4, 3: 0, 4: 1}",0
90,False,"{'a': 0.5, 'e': 1.0}",20,0,-176.30721064499662,"{0: 10, 1: 3, 2: 3, 3: 1, 4: 3}",0
91,False,"{'a': 0.5, 'e': 1.0}",30,0,-177.79657962921908,"{0: 16, 1: 3, 2: 8, 3: 1, 4: 2}",0
92,False,"{'a': 0.5, 'e': 1.0}",25,0,-138.5156920943934,"{0: 15, 1: 3, 2: 4, 3: 1, 4: 2}",0
93,False,"{'a': 0.5, 'e': 1.0}",25,0,-64.72198483172595,"{0: 13, 1: 8, 2: 4, 3: 0, 4: 0}",0
94,False,"{'a': 0.5, 'e': 1.0}",30,0,-184.15861770783275,"{0: 16, 1: 3, 2: 7, 3: 2, 4: 2}",0
95,False,"{'a': 0.5, 'e': 1.0}",20,0,-62.48733407950614,"{0: 11, 1: 3, 2: 6, 3: 0, 4: 0}",0
96,False,"{'a': 0.5, 'e': 1.0}",20,0,-165.45260093563465,"{0: 10, 1: 4, 2: 2, 3: 1, 4: 3}",0
97,False,"{'a': 0.5, 'e': 1.0}",30,0,-80.33069425925724,"{0: 20, 1: 5, 2: 4, 3: 0, 4: 1}",0
98,False,"{'a': 0.5, 'e': 1.0}",30,0,-115.32865752059656,"{0: 15, 1: 6, 2: 8, 3: 1, 4: 0}",0
99,False,"{'a': 0.5, 'e': 1.0}",30,0,-154.48147905370547,"{0: 15, 1: 4, 2: 9, 3: 1, 4: 1}",0
100,False,"{'a': 0.5, 'e': 0.5}",25,0,-100.43168106160473,"{0: 12, 1: 9, 2: 3, 3: 0, 4: 1}",0
101,False,"{'a': 0.5, 'e': 0.5}",20,0,-169.821649464249,"{0: 9, 1: 6, 2: 1, 3: 1, 4: 3}",0
102,False,"{'a': 0.5, 'e': 0.5}",30,0,-40.82394766797657,"{0: 20, 1: 8, 2: 2, 3: 0, 4: 0}",0
103,False,"{'a': 0.5, 'e': 0.5}",25,0,-76.41806268572569,"{0: 14, 1: 10, 2: 0, 3: 0, 4: 1}",0
104,False,"{'a': 0.5, 'e': 0.5}",20,0,-16.120117508866333,"{0: 14, 1: 4, 2: 2, 3: 0, 4: 0}",0
105,False,"{'a': 0.5, 'e': 0.5}",25,0,-80.8407996405152,"{0: 11, 1: 9, 2: 5, 3: 0, 4: 0}",0
106,False,"{'a': 0.5, 'e': 0.5}",25,0,-87.96032294279424,"{0: 15, 1: 7, 2: 1, 3: 1, 4: 1}",0
107,False,"{'a': 0.5, 'e': 0.5}",25,0,-18.128201532431056,"{0: 19, 1: 4, 2: 2, 3: 0, 4: 0}",0
108,False,"{'a': 0.5, 'e': 0.5}",20,0,-50.20439059481551,"{0: 12, 1: 4, 2: 3, 3: 1, 4: 0}",0
109,False,"{'a': 0.5, 'e': 0.5}",30,0,-69.7641697815335,"{0: 18, 1: 8, 2: 3, 3: 1, 4: 0}",0
110,False,"{'a': 0.5, 'e': 0.5}",20,0,-29.518253838006842,"{0: 12, 1: 7, 2: 1, 3: 0, 4: 0}",0
111,False,"{'a': 0.5, 'e': 0.5}",20,0,-56.48982174220935,"{0: 10, 1: 8, 2: 1, 3: 1, 4: 0}",0
112,False,"{'a': 0.5, 'e': 0.5}",20,0,-48.802359179704844,"{0: 11, 1: 8, 2: 0, 3: 1, 4: 0}",0
113,False,"{'a': 0.5, 'e': 0.5}",25,0,-115.2981498814325,"{0: 12, 1: 9, 2: 2, 3: 1, 4: 1}",0
114,False,"{'a': 0.5, 'e': 0.5}",20,0,-62.48830254940312,"{0: 9, 1: 8, 2: 3, 3: 0, 4: 0}",0
115,False,"{'a': 0.5, 'e': 0.5}",20,1,-78.07743367916963,"{0: 9, 1: 7, 2: 1, 3: 2, 4: 0}",1
116,False,"{'a': 0.5, 'e': 0.5}",25,0,-102.7862463843142,"{0: 12, 1: 8, 2: 4, 3: 0, 4: 1}",0
117,False,"{'a': 0.5, 'e': 0.5}",35,0,-94.54420940994524,"{0: 16, 1: 14, 2: 5, 3: 0, 4: 0}",0
118,False,"{'a': 0.5, 'e': 0.5}",20,0,-109.33485267488265,"{0: 8, 1: 7, 2: 4, 3: 0, 4: 1}",0
119,False,"{'a': 0.5, 'e': 0.5}",25,0,-94.99139212707307,"{0: 13, 1: 8, 2: 3, 3: 0, 4: 1}",0
120,False,"{'a': 0.5, 'e': 0.5}",30,0,-132.21916868233907,"{0: 15, 1: 8, 2: 5, 3: 1, 4: 1}",0
121,False,"{'a': 0.5, 'e': 0.5}",30,0,-164.24103825398345,"{0: 14, 1: 9, 2: 4, 3: 1, 4: 2}",0
122,False,"{'a': 0.5, 'e': 0.5}",20,0,-28.73770949302664,"{0: 12, 1: 6, 2: 2, 3: 0, 4: 0}",0
123,False,"{'a': 0.5, 'e': 0.5}",25,0,-49.41880392476903,"{0: 15, 1: 6, 2: 4, 3: 0, 4: 0}",0
124,False,"{'a': 0.5, 'e': 0.5}",25,0,-121.60825208495012,"{0: 13, 1: 8, 2: 2, 3: 0, 4: 2}",0
125,False,"{'a': 0.5, 'e': 0.5}",20,0,-57.6772723889992,"{0: 11, 1: 6, 2: 2, 3: 1, 4: 0}",0
126,False,"{'a': 0.5, 'e': 0.5}",25,0,-46.60376238976843,"{0: 15, 1: 7, 2: 3, 3: 0, 4: 0}",0
127,False,"{'a': 0.5, 'e': 0.5}",25,0,-48.28163519748787,"{0: 16, 1: 6, 2: 2, 3: 1, 4: 0}",0
128,False,"{'a': 0.5, 'e': 0.5}",25,0,-59.963317345030966,"{0: 11, 1: 14, 2: 0, 3: 0, 4: 0}",0
129,False,"{'a': 0.5, 'e': 0.5}",35,0,-88.17158083035936,"{0: 23, 1: 8, 2: 3, 3: 0, 4: 1}",0
130,False,"{'a': 0.5, 'e': 0.5}",25,0,-131.15578507857617,"{0: 13, 1: 9, 2: 0, 3: 1, 4: 2}",0
131,False,"{'a': 0.5, 'e': 0.5}",25,0,-143.09165610313127,"{0: 13, 1: 7, 2: 2, 3: 1, 4: 2}",0
132,False,"{'a': 0.5, 'e': 0.5}",25,0,-105.88554320558157,"{0: 13, 1: 7, 2: 3, 3: 1, 4: 1}",0
133,False,"{'a': 0.5, 'e': 0.5}",25,0,-31.9513243537343,"{0: 17, 1: 6, 2: 2, 3: 0, 4: 0}",0
134,False,"{'a': 0.5, 'e': 0.5}",20,0,-64.01699089487246,"{0: 10, 1: 7, 2: 2, 3: 1, 4: 0}",0
135,False,"{'a': 0.5, 'e': 0.5}",25,0,-64.32354560558595,"{0: 12, 1: 9, 2: 4, 3: 0, 4: 0}",0
136,False,"{'a': 0.5, 'e': 0.5}",25,0,-78.60905215087678,"{0: 15, 1: 6, 2: 3, 3: 0, 4: 1}",0
137,False,"{'a': 0.5, 'e': 0.5}",25,0,-24.357525994482533,"{0: 17, 1: 8, 2: 0, 3: 0, 4: 0}",0
138,False,"{'a': 0.5, 'e': 0.5}",20,0,-46.49398008332398,"{0: 12, 1: 4, 2: 4, 3: 0, 4: 0}",0
139,False,"{'a': 0.5, 'e': 0.5}",25,0,-74.73858037074409,"{0: 15, 1: 8, 2: 1, 3: 0, 4: 1}",0
140,False,"{'a': 0.5, 'e': 0.5}",20,0,-34.63803352811185,"{0: 13, 1: 5, 2: 2, 3: 0, 4: 0}",0
141,False,"{'a': 0.5, 'e': 0.5}",20,0,-104.01111906440383,"{0: 8, 1: 8, 2: 3, 3: 0, 4: 1}",0
142,False,"{'a': 0.5, 'e': 0.5}",25,0,-61.91174351992677,"{0: 12, 1: 10, 2: 3, 3: 0, 4: 0}",0
143,False,"{'a': 0.5, 'e': 0.5}",25,0,-49.25938913076967,"{0: 15, 1: 6, 2: 4, 3: 0, 4: 0}",0
144,False,"{'a': 0.5, 'e': 0.5}",20,0,-70.09171277904436,"{0: 9, 1: 6, 2: 5, 3: 0, 4: 0}",0
145,False,"{'a': 0.5, 'e': 0.5}",20,0,-67.29200626621551,"{0: 9, 1: 9, 2: 1, 3: 1, 4: 0}",0
146,False,"{'a': 0.5, 'e': 0.5}",35,0,-74.45584183424975,"{0: 21, 1: 10, 2: 3, 3: 1, 4: 0}",0
147,False,"{'a': 0.5, 'e': 0.5}",20,0,-39.888483180634246,"{0: 12, 1: 6, 2: 2, 3: 0, 4: 0}",0
148,False,"{'a': 0.5, 'e': 0.5}",30,0,-115.02174639220226,"{0: 15, 1: 11, 2: 2, 3: 1, 4: 1}",0
149,False,"{'a': 0.5, 'e': 0.5}",20,0,-17.535081876055468,"{0: 13, 1: 6, 2: 1, 3: 0, 4: 0}",0
150,False,"{'a': 0.5, 'e': 0.5}",20,3,-45.328491946122654,"{0: 8, 1: 8, 2: 0, 3: 1, 4: 0}",1
151,False,"{'a': 0.5, 'e': 0.5}",25,0,-15.731419663246049,"{0: 19, 1: 3, 2: 3, 3: 0, 4: 0}",0
152,False,"{'a': 0.5, 'e': 0.5}",20,0,-67.73535889739371,"{0: 11, 1: 7, 2: 1, 3: 0, 4: 1}",0
153,False,"{'a': 0.5, 'e': 0.5}",25,2,-96.24547191597887,"{0: 10, 1: 9, 2: 2, 3: 2, 4: 0}",1
154,False,"{'a': 0.5, 'e': 0.5}",30,0,-78.92820099284386,"{0: 19, 1: 9, 2: 0, 3: 1, 4: 1}",0
155,False,"{'a': 0.5, 'e': 0.5}",20,0,-77.14396239446089,"{0: 11, 1: 5, 2: 3, 3: 0, 4: 1}",0
156,False,"{'a': 0.5, 'e': 0.5}",20,0,-100.47191745106664,"{0: 7, 1: 11, 2: 1, 3: 0, 4: 1}",0
157,False,"{'a': 0.5, 'e': 0.5}",25,0,-43.655917041700704,"{0: 14, 1: 10, 2: 1, 3: 0, 4: 0}",0
158,False,"{'a': 0.5, 'e': 0.5}",25,0,-116.97726125151343,"{0: 15, 1: 5, 2: 3, 3: 0, 4: 2}",0
159,False,"{'a': 0.5, 'e': 0.5}",20,0,-68.80622750003839,"{0: 11, 1: 7, 2: 1, 3: 0, 4: 1}",0
160,False,"{'a': 0.5, 'e': 0.5}",25,0,-69.74140063851331,"{0: 16, 1: 7, 2: 0, 3: 1, 4: 1}",0
161,False,"{'a': 0.5, 'e': 0.5}",25,0,-132.74816685302403,"{0: 13, 1: 7, 2: 3, 3: 0, 4: 2}",0
162,False,"{'a': 0.5, 'e': 0.5}",30,0,-47.17204471341222,"{0: 20, 1: 6, 2: 4, 3: 0, 4: 0}",0
163,False,"{'a': 0.5, 'e': 0.5}",20,0,-82.42723940635193,"{0: 9, 1: 9, 2: 1, 3: 0, 4: 1}",0
164,False,"{'a': 0.5, 'e': 0.5}",20,0,-59.76413616418584,"{0: 11, 1: 5, 2: 3, 3: 1, 4: 0}",0
165,False,"{'a': 0.5, 'e': 0.5}",25,0,-106.82025961677857,"{0: 9, 1: 14, 2: 1, 3: 0, 4: 1}",0
166,False,"{'a': 0.5, 'e': 0.5}",20,0,-95.52519961969911,"{0: 9, 1: 8, 2: 1, 3: 1, 4: 1}",0
167,False,"{'a': 0.5, 'e': 0.5}",30,0,-107.1093005263557,"{0: 16, 1: 10, 2: 3, 3: 0, 4: 1}",0
168,False,"{'a': 0.5, 'e': 0.5}",20,0,-76.09514969556089,"{0: 11, 1: 7, 2: 1, 3: 0, 4: 1}",0
169,False,"{'a': 0.5, 'e': 0.5}",20,0,-46.44438283054828,"{0: 11, 1: 6, 2: 3, 3: 0, 4: 0}",0
170,False,"{'a': 0.5, 'e': 0.5}",25,0,-82.0451283235208,"{0: 11, 1: 11, 2: 2, 3: 1, 4: 0}",0
171,False,"{'a': 0.5, 'e': 0.5}",25,0,-107.63768918303097,"{0: 11, 1: 10, 2: 3, 3: 0, 4: 1}",0
172,False,"{'a': 0.5, 'e': 0.5}",30,3,-114.1134006307185,"{0: 17, 1: 4, 2: 3, 3: 2, 4: 1}",1
173,False,"{'a': 0.5, 'e': 0.5}",25,0,-59.603756915354495,"{0: 17, 1: 5, 2: 2, 3: 0, 4: 1}",0
174,False,"{'a': 0.5, 'e': 0.5}",20,0,-76.21715674606514,"{0: 10, 1: 8, 2: 1, 3: 0, 4: 1}",0
175,False,"{'a': 0.5, 'e': 0.5}",20,0,-77.07913759776903,"{0: 11, 1: 6, 2: 2, 3: 0, 4: 1}",0
176,False,"{'a': 0.5, 'e': 0.5}",25,0,-53.10657221895285,"{0: 14, 1: 8, 2: 3, 3: 0, 4: 0}",0
177,False,"{'a': 0.5, 'e': 0.5}",25,0,-140.4611134980108,"{0: 14, 1: 5, 2: 3, 3: 1, 4: 2}",0
178,False,"{'a': 0.5, 'e': 0.5}",20,0,-142.39041020790748,"{0: 6, 1: 8, 2: 3, 3: 2, 4: 1}",0
179,False,"{'a': 0.5, 'e': 0.5}",20,0,-57.73720422927935,"{0: 11, 1: 6, 2: 2, 3: 1, 4: 0}",0
180,False,"{'a': 0.5, 'e': 0.5}",20,0,-49.94977648146168,"{0: 10, 1: 8, 2: 2, 3: 0, 4: 0}",0
181,False,"{'a': 0.5, 'e': 0.5}",20,0,-107.07625311248273,"{0: 11, 1: 6, 2: 1, 3: 0, 4: 2}",0
182,False,"{'a': 0.5, 'e': 0.5}",30,0,-96.78410570380642,"{0: 16, 1: 11, 2: 2, 3: 0, 4: 1}",0
183,False,"{'a': 0.5, 'e': 0.5}",20,0,-52.90475406924135,"{0: 9, 1: 10, 2: 1, 3: 0, 4: 0}",0
184,False,"{'a': 0.5, 'e': 0.5}",20,0,-47.075835939219495,"{0: 12, 1: 5, 2: 3, 3: 0, 4: 0}",0
185,False,"{'a': 0.5, 'e': 0.5}",20,0,-87.03388248221715,"{0: 9, 1: 8, 2: 2, 3: 0, 4: 1}",0
186,False,"{'a': 0.5, 'e': 0.5}",20,0,-58.33855128633057,"{0: 11, 1: 7, 2: 0, 3: 2, 4: 0}",0
187,False,"{'a': 0.5, 'e': 0.5}",25,0,-19.74586532898902,"{0: 17, 1: 8, 2: 0, 3: 0, 4: 0}",0
188,False,"{'a': 0.5, 'e': 0.5}",25,0,-92.93293468180623,"{0: 14, 1: 9, 2: 0, 3: 1, 4: 1}",0
189,False,"{'a': 0.5, 'e': 0.5}",25,0,-129.44658189109822,"{0: 12, 1: 8, 2: 2, 3: 2, 4: 1}",0
190,False,"{'a': 0.5, 'e': 0.5}",25,0,-80.54932330932881,"{0: 15, 1: 7, 2: 1, 3: 1, 4: 1}",0
191,False,"{'a': 0.5, 'e': 0.5}",20,0,-38.32329975107177,"{0: 12, 1: 6, 2: 2, 3: 0, 4: 0}",0
192,False,"{'a': 0.5, 'e': 0.5}",35,0,-114.42105164892189,"{0: 15, 1: 17, 2: 1, 3: 2, 4: 0}",0
193,False,"{'a': 0.5, 'e': 0.5}",25,0,-53.28115910585477,"{0: 18, 1: 5, 2: 1, 3: 0, 4: 1}",0
194,False,"{'a': 0.5, 'e': 0.5}",20,0,-57.56544099899576,"{0: 13, 1: 5, 2: 1, 3: 0, 4: 1}",0
195,False,"{'a': 0.5, 'e': 0.5}",20,0,-56.67403154088173,"{0: 10, 1: 8, 2: 1, 3: 1, 4: 0}",0
196,False,"{'a': 0.5, 'e': 0.5}",30,0,-128.95882487932278,"{0: 13, 1: 11, 2: 5, 3: 0, 4: 1}",0
