trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
369,False,"{'a': 0.5, 'e': 0.05263157894736842}",25,0,-52.06487273178355,"{0: 13, 1: 12, 2: 0, 3: 0, 4: 0}",0
370,False,"{'a': 0.5, 'e': 0.05263157894736842}",30,0,-63.913212052489236,"{0: 13, 1: 17, 2: 0, 3: 0, 4: 0}",0
371,False,"{'a': 0.5, 'e': 0.05263157894736842}",35,0,-55.965515845038176,"{0: 19, 1: 16, 2: 0, 3: 0, 4: 0}",0
372,False,"{'a': 0.5, 'e': 0.05263157894736842}",25,0,-59.60026772436707,"{0: 10, 1: 15, 2: 0, 3: 0, 4: 0}",0
373,False,"{'a': 0.5, 'e': 0.05263157894736842}",25,0,-38.301615990231625,"{0: 13, 1: 12, 2: 0, 3: 0, 4: 0}",0
374,False,"{'a': 0.5, 'e': 0.05263157894736842}",20,0,-20.8561751693621,"{0: 12, 1: 8, 2: 0, 3: 0, 4: 0}",0
375,False,"{'a': 0.5, 'e': 0.05263157894736842}",20,0,-47.33396606178596,"{0: 9, 1: 11, 2: 0, 3: 0, 4: 0}",0
376,False,"{'a': 0.5, 'e': 0.05263157894736842}",35,0,-54.32956022326606,"{0: 20, 1: 15, 2: 0, 3: 0, 4: 0}",0
377,False,"{'a': 0.5, 'e': 0.05263157894736842}",20,0,-53.14832065182475,"{0: 9, 1: 11, 2: 0, 3: 0, 4: 0}",0
378,False,"{'a': 0.5, 'e': 0.05263157894736842}",30,0,-147.1697000506862,"{0: 14, 1: 13, 2: 1, 3: 0, 4: 2}",0
379,False,"{'a': 0.5, 'e': 0.05263157894736842}",30,0,-59.30567904016101,"{0: 14, 1: 16, 2: 0, 3: 0, 4: 0}",0
380,False,"{'a': 0.5, 'e': 0.05}",25,0,-47.06817487591377,"{0: 12, 1: 13, 2: 0, 3: 0, 4: 0}",0
381,False,"{'a': 0.5, 'e': 0.05}",20,0,-33.99332487481378,"{0: 10, 1: 10, 2: 0, 3: 0, 4: 0}",0
382,False,"{'a': 0.5, 'e': 0.05}",20,0,-48.98628627004355,"{0: 11, 1: 7, 2: 1, 3: 1, 4: 0}",0
383,False,"{'a': 0.5, 'e': 0.05}",25,0,-69.76208148907054,"{0: 11, 1: 13, 2: 1, 3: 0, 4: 0}",0
384,False,"{'a': 0.5, 'e': 0.05}",30,0,-87.97796245580476,"{0: 14, 1: 15, 2: 0, 3: 1, 4: 0}",0
385,False,"{'a': 0.5, 'e': 0.05}",20,0,-50.334001937577845,"{0: 9, 1: 11, 2: 0, 3: 0, 4: 0}",0
386,False,"{'a': 0.5, 'e': 0.05}",30,0,-72.09005447829394,"{0: 16, 1: 13, 2: 0, 3: 1, 4: 0}",0
387,False,"{'a': 0.5, 'e': 0.05}",25,0,-25.59676577507947,"{0: 15, 1: 10, 2: 0, 3: 0, 4: 0}",0
388,False,"{'a': 0.5, 'e': 0.05}",25,0,-63.39201118105837,"{0: 12, 1: 12, 2: 1, 3: 0, 4: 0}",0
389,False,"{'a': 0.5, 'e': 0.05}",30,0,-65.81179802617753,"{0: 13, 1: 17, 2: 0, 3: 0, 4: 0}",0
390,False,"{'a': 0.5, 'e': 0.05}",25,0,-46.326882787218025,"{0: 12, 1: 13, 2: 0, 3: 0, 4: 0}",0
391,False,"{'a': 0.5, 'e': 0.05}",20,0,-34.16089657830237,"{0: 12, 1: 8, 2: 0, 3: 0, 4: 0}",0
392,False,"{'a': 0.5, 'e': 0.05}",20,0,-55.52199839756842,"{0: 11, 1: 8, 2: 0, 3: 1, 4: 0}",0
393,False,"{'a': 0.5, 'e': 0.05}",25,0,-62.657808135609876,"{0: 13, 1: 11, 2: 0, 3: 1, 4: 0}",0
394,False,"{'a': 0.5, 'e': 0.05}",25,0,-43.58271428702292,"{0: 14, 1: 11, 2: 0, 3: 0, 4: 0}",0
395,False,"{'a': 0.5, 'e': 0.05}",20,0,-40.11521880692996,"{0: 9, 1: 11, 2: 0, 3: 0, 4: 0}",0
396,False,"{'a': 0.5, 'e': 0.05}",20,0,-42.330064970510335,"{0: 9, 1: 11, 2: 0, 3: 0, 4: 0}",0
397,False,"{'a': 0.5, 'e': 0.05}",30,0,-40.46634495102738,"{0: 16, 1: 14, 2: 0, 3: 0, 4: 0}",0
398,False,"{'a': 0.5, 'e': 0.05}",20,0,-29.55233352755916,"{0: 11, 1: 8, 2: 1, 3: 0, 4: 0}",0
399,False,"{'a': 0.5, 'e': 0.05}",20,0,-26.970917214053422,"{0: 11, 1: 9, 2: 0, 3: 0, 4: 0}",0
400,False,"{'a': 0.5, 'e': 0.047619047619047616}",30,0,-72.8543201668464,"{0: 16, 1: 13, 2: 0, 3: 0, 4: 1}",0
1,True,"{'a': 0.5, 'e': 0.047619047619047616}",20,0,-33.147565478613856,"{0: 12, 1: 8, 2: 0, 3: 0, 4: 0}",0
2,True,"{'a': 0.5, 'e': 0.047619047619047616}",20,0,-43.98860957216739,"{0: 10, 1: 10, 2: 0, 3: 0, 4: 0}",0
3,True,"{'a': 0.5, 'e': 0.047619047619047616}",20,0,-93.31074336461556,"{0: 7, 1: 12, 2: 0, 3: 0, 4: 1}",0
4,True,"{'a': 0.5, 'e': 0.047619047619047616}",20,0,-28.950230087261268,"{0: 12, 1: 8, 2: 0, 3: 0, 4: 0}",0
5,True,"{'a': 0.5, 'e': 0.047619047619047616}",20,0,-32.007530581790576,"{0: 12, 1: 8, 2: 0, 3: 0, 4: 0}",0
