trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
98,False,"{'a': 0.09, 'e': 0.3734642804542696}",35,21,5.077567293775633,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
99,False,"{'a': 0.09, 'e': 0.3697296376497269}",25,4,7.372014731356396,"{0: 18, 1: 2, 2: 1, 3: 0, 4: 0}",1
100,False,"{'a': 0.09, 'e': 0.3660323412732296}",20,0,-15.349816242365328,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
101,False,"{'a': 0.09, 'e': 0.3623720178604973}",25,13,24.06569274921217,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
102,False,"{'a': 0.09, 'e': 0.3587482976818923}",20,6,-43.44668801480547,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 1}",1
103,False,"{'a': 0.09, 'e': 0.3551608147050734}",25,0,-33.85695718569696,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 1}",0
104,False,"{'a': 0.09, 'e': 0.35160920655802264}",20,0,-37.32355480073016,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
105,False,"{'a': 0.09, 'e': 0.3480931144924424}",20,4,-14.165868260374241,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
106,False,"{'a': 0.09, 'e': 0.344612183347518}",30,0,-52.10114078839453,"{0: 25, 1: 1, 2: 2, 3: 1, 4: 1}",0
107,False,"{'a': 0.09, 'e': 0.3411660615140428}",25,0,-51.81367416076732,"{0: 20, 1: 0, 2: 4, 3: 0, 4: 1}",0
108,False,"{'a': 0.09, 'e': 0.33775440089890235}",20,0,-63.71982697491984,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 2}",0
109,False,"{'a': 0.09, 'e': 0.3343768568899133}",25,11,-40.11062384582222,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 1}",1
110,False,"{'a': 0.09, 'e': 0.3310330883210142}",20,8,14.517207484319968,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
111,False,"{'a': 0.09, 'e': 0.32772275743780405}",25,9,3.150339705858347,"{0: 15, 1: 0, 2: 0, 3: 1, 4: 0}",1
112,False,"{'a': 0.09, 'e': 0.324445529863426}",30,1,-12.160643109469166,"{0: 24, 1: 1, 2: 4, 3: 0, 4: 0}",1
113,False,"{'a': 0.09, 'e': 0.32120107456479174}",20,0,-54.476772825880964,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",0
114,False,"{'a': 0.09, 'e': 0.3179890638191438}",25,0,-45.16339704911676,"{0: 21, 1: 1, 2: 1, 3: 1, 4: 1}",0
115,False,"{'a': 0.09, 'e': 0.31480917318095236}",30,22,16.6130523839968,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
116,False,"{'a': 0.09, 'e': 0.31166108144914284}",20,1,-34.632059660906805,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 1}",1
117,False,"{'a': 0.09, 'e': 0.3085444706346514}",25,8,-35.27823431756821,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 1}",1
118,False,"{'a': 0.09, 'e': 0.3054590259283049}",25,10,-10.912531688712589,"{0: 12, 1: 0, 2: 3, 3: 0, 4: 0}",1
119,False,"{'a': 0.09, 'e': 0.3024044356690218}",20,0,-21.91126910176032,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",1
120,False,"{'a': 0.09, 'e': 0.2993803913123316}",30,18,-20.020433784647604,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
121,False,"{'a': 0.09, 'e': 0.29638658739920826}",20,0,0.06887628036978155,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
122,False,"{'a': 0.09, 'e': 0.2934227215252162}",25,15,-29.541043138073007,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 1}",1
123,False,"{'a': 0.09, 'e': 0.29048849430996404}",25,0,-38.683214127137404,"{0: 21, 1: 0, 2: 3, 3: 0, 4: 1}",0
124,False,"{'a': 0.09, 'e': 0.2875836093668644}",25,14,9.886362427372374,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
125,False,"{'a': 0.09, 'e': 0.28470777327319574}",25,3,-8.116058379195223,"{0: 19, 1: 0, 2: 2, 3: 1, 4: 0}",1
126,False,"{'a': 0.09, 'e': 0.2818606955404638}",25,11,18.166948323977618,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
127,False,"{'a': 0.09, 'e': 0.27904208858505913}",20,16,6.1669200170124086,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
128,False,"{'a': 0.09, 'e': 0.27625166769920856}",20,3,-49.90198407124189,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 1}",1
129,False,"{'a': 0.09, 'e': 0.2734891510222165}",20,11,-26.83727258058898,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
130,False,"{'a': 0.09, 'e': 0.27075425951199433}",25,13,12.890463114183778,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
131,False,"{'a': 0.09, 'e': 0.2680467169168744}",25,5,-3.005049538556265,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",1
132,False,"{'a': 0.09, 'e': 0.2653662497477056}",20,3,-35.240937688504054,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 1}",1
133,False,"{'a': 0.09, 'e': 0.26271258725022856}",20,7,-30.69146868157189,"{0: 9, 1: 0, 2: 4, 3: 0, 4: 0}",1
134,False,"{'a': 0.09, 'e': 0.26008546137772626}",30,24,10.273179735107203,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
135,False,"{'a': 0.09, 'e': 0.257484606763949}",20,4,-34.26573270622815,"{0: 10, 1: 4, 2: 1, 3: 1, 4: 0}",1
136,False,"{'a': 0.09, 'e': 0.25490976069630955}",20,0,0.2525175602335228,"{0: 18, 1: 1, 2: 0, 3: 1, 4: 0}",0
137,False,"{'a': 0.09, 'e': 0.25236066308934646}",35,12,4.295461486277906,"{0: 20, 1: 2, 2: 0, 3: 1, 4: 0}",1
138,False,"{'a': 0.09, 'e': 0.249837056458453}",20,14,-2.162251805210847,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
139,False,"{'a': 0.09, 'e': 0.24733868589386848}",20,7,10.574225292804519,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
140,False,"{'a': 0.09, 'e': 0.2448652990349298}",20,8,21.759297272957713,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
141,False,"{'a': 0.09, 'e': 0.2424166460445805}",25,10,12.998083006004107,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
142,False,"{'a': 0.09, 'e': 0.2399924795841347}",25,19,11.444626971782629,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
143,False,"{'a': 0.09, 'e': 0.23759255478829336}",25,9,27.978833661889812,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
144,False,"{'a': 0.09, 'e': 0.23521662924041042}",25,11,23.37169369964094,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
145,False,"{'a': 0.09, 'e': 0.2328644629480063}",25,13,9.05611721038905,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
146,False,"{'a': 0.09, 'e': 0.23053581831852624}",30,15,20.09155876314697,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
147,False,"{'a': 0.09, 'e': 0.22823046013534098}",25,18,11.364385754056718,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
148,False,"{'a': 0.09, 'e': 0.2259481555339876}",20,13,13.817929624903487,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
149,False,"{'a': 0.09, 'e': 0.22368867397864772}",30,10,31.346601395048445,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
150,False,"{'a': 0.09, 'e': 0.22145178723886125}",25,13,19.873332932804306,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
151,False,"{'a': 0.09, 'e': 0.21923726936647264}",25,10,6.491869939910348,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
152,False,"{'a': 0.09, 'e': 0.2170448966728079}",20,5,12.172198144790332,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
153,False,"{'a': 0.09, 'e': 0.21487444770607983}",30,13,-28.44996752127357,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 1}",1
154,False,"{'a': 0.09, 'e': 0.21272570322901904}",20,12,7.668381445134061,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
155,False,"{'a': 0.09, 'e': 0.21059844619672885}",20,9,9.134916333633031,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
156,False,"{'a': 0.09, 'e': 0.20849246173476157}",20,1,-12.347733051651701,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 0}",1
157,False,"{'a': 0.09, 'e': 0.20640753711741397}",25,18,14.15436166287384,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
158,False,"{'a': 0.09, 'e': 0.20434346174623982}",20,14,11.962356998549787,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
159,False,"{'a': 0.09, 'e': 0.20230002712877743}",20,2,-76.03665169794473,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 2}",1
160,False,"{'a': 0.09, 'e': 0.20027702685748966}",20,6,-76.31621230341166,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 2}",1
161,False,"{'a': 0.09, 'e': 0.19827425658891476}",30,16,25.0404749353091,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
162,False,"{'a': 0.09, 'e': 0.1962915140230256}",25,0,-13.38826106080844,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
163,False,"{'a': 0.09, 'e': 0.19432859888279536}",30,4,23.737879673450184,"{0: 25, 1: 0, 2: 1, 3: 0, 4: 0}",1
164,False,"{'a': 0.09, 'e': 0.1923853128939674}",30,8,17.190003153715715,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 0}",1
165,False,"{'a': 0.09, 'e': 0.19046145976502774}",30,18,8.547940337994174,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
166,False,"{'a': 0.09, 'e': 0.18855684516737745}",30,21,13.813890389162871,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
167,False,"{'a': 0.09, 'e': 0.18667127671570366}",20,12,8.487647666729945,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
168,False,"{'a': 0.09, 'e': 0.18480456394854664}",20,10,19.607198534857325,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
169,False,"{'a': 0.09, 'e': 0.18295651830906118}",30,18,8.715775629127963,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
170,False,"{'a': 0.09, 'e': 0.18112695312597057}",25,12,14.466235237994312,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
171,False,"{'a': 0.09, 'e': 0.17931568359471087}",20,12,13.143743017916956,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
172,False,"{'a': 0.09, 'e': 0.17752252675876376}",30,12,7.188320617002501,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
173,False,"{'a': 0.09, 'e': 0.17574730149117612}",25,9,14.580191053090251,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
174,False,"{'a': 0.09, 'e': 0.17398982847626437}",25,0,20.62572272721138,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
175,False,"{'a': 0.09, 'e': 0.17224993019150173}",20,0,31.721531779863472,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
176,False,"{'a': 0.09, 'e': 0.17052743088958672}",25,4,29.30415029705096,"{0: 20, 1: 1, 2: 0, 3: 0, 4: 0}",1
177,False,"{'a': 0.09, 'e': 0.16882215658069086}",20,12,1.2043748997209234,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
178,False,"{'a': 0.09, 'e': 0.16713393501488394}",20,5,20.954025210913336,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
179,False,"{'a': 0.09, 'e': 0.1654625956647351}",25,13,-27.138570783211733,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 1}",1
180,False,"{'a': 0.09, 'e': 0.16380796970808775}",20,4,0.8349052521236785,"{0: 14, 1: 1, 2: 0, 3: 1, 4: 0}",1
181,False,"{'a': 0.09, 'e': 0.16216989001100687}",20,8,21.924410905624065,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
182,False,"{'a': 0.09, 'e': 0.1605481911108968}",30,22,5.976719593177272,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
183,False,"{'a': 0.09, 'e': 0.15894270919978784}",25,13,7.232604375013963,"{0: 10, 1: 2, 2: 0, 3: 0, 4: 0}",1
184,False,"{'a': 0.09, 'e': 0.15735328210778995}",20,8,18.125651922388414,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
185,False,"{'a': 0.09, 'e': 0.15577974928671207}",30,21,14.882234876050846,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
186,False,"{'a': 0.09, 'e': 0.15422195179384496}",20,7,19.31299547978033,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
187,False,"{'a': 0.09, 'e': 0.1526797322759065}",20,0,-14.350952061011336,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
188,False,"{'a': 0.09, 'e': 0.15115293495314744}",20,4,16.627468853246146,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
189,False,"{'a': 0.09, 'e': 0.14964140560361597}",30,11,-6.792140222693579,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 0}",1
190,False,"{'a': 0.09, 'e': 0.14814499154757982}",20,11,16.047391238137614,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
191,False,"{'a': 0.09, 'e': 0.14666354163210402}",20,9,4.243266260728408,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
192,False,"{'a': 0.09, 'e': 0.145196906215783}",35,23,11.219805258341518,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
193,False,"{'a': 0.09, 'e': 0.14374493715362516}",20,9,18.611687717322376,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
194,False,"{'a': 0.09, 'e': 0.1423074877820889}",25,11,29.762519632441645,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
195,False,"{'a': 0.09, 'e': 0.140884412904268}",20,2,-7.070877528982416,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 0}",1
196,False,"{'a': 0.09, 'e': 0.13947556877522532}",30,10,24.005310333950348,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
197,False,"{'a': 0.09, 'e': 0.13808081308747308}",20,13,-7.588025314462541,"{0: 5, 1: 1, 2: 1, 3: 0, 4: 0}",1
198,False,"{'a': 0.09, 'e': 0.13670000495659834}",20,16,7.414742860876206,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
199,False,"{'a': 0.09, 'e': 0.13533300490703237}",20,12,15.581446530331247,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
200,False,"{'a': 0.09, 'e': 0.13397967485796206}",20,0,11.350038043542774,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
201,False,"{'a': 0.09, 'e': 0.13263987810938244}",25,20,7.4154270108334055,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
202,False,"{'a': 0.09, 'e': 0.1313134793282886}",30,22,15.2628459833773,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
203,False,"{'a': 0.09, 'e': 0.13000034453500572}",20,14,12.894844170199098,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
204,False,"{'a': 0.09, 'e': 0.12870034108965567}",25,11,21.50033717555397,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
205,False,"{'a': 0.09, 'e': 0.12741333767875912}",20,0,-1.4321328271905183,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
206,False,"{'a': 0.09, 'e': 0.12613920430197154}",20,10,20.297674722070752,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
207,False,"{'a': 0.09, 'e': 0.12487781225895182}",25,0,-39.00218964864271,"{0: 21, 1: 0, 2: 3, 3: 0, 4: 1}",0
208,False,"{'a': 0.09, 'e': 0.12362903413636231}",25,12,17.520616621777712,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
209,False,"{'a': 0.09, 'e': 0.12239274379499869}",20,7,16.14091102884834,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
210,False,"{'a': 0.09, 'e': 0.12116881635704871}",25,7,11.337479295546224,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 0}",1
211,False,"{'a': 0.09, 'e': 0.11995712819347822}",20,13,13.47819185539193,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
212,False,"{'a': 0.09, 'e': 0.11875755691154344}",30,0,45.72775806472586,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
213,False,"{'a': 0.09, 'e': 0.117569981342428}",20,8,20.566455354742537,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
214,False,"{'a': 0.09, 'e': 0.11639428152900373}",20,16,8.748568906928455,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
215,False,"{'a': 0.09, 'e': 0.1152303387137137}",20,8,9.512347603590738,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
216,False,"{'a': 0.09, 'e': 0.11407803532657657}",20,8,7.620056577592645,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
217,False,"{'a': 0.09, 'e': 0.1129372549733108}",20,2,15.683957246732211,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
218,False,"{'a': 0.09, 'e': 0.11180788242357768}",25,17,15.605283379074608,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
219,False,"{'a': 0.09, 'e': 0.11068980359934191}",20,2,31.70501486097792,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
220,False,"{'a': 0.09, 'e': 0.10958290556334849}",20,2,1.6102389053667299,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
221,False,"{'a': 0.09, 'e': 0.108487076507715}",20,1,32.73321418839343,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
222,False,"{'a': 0.09, 'e': 0.10740220574263784}",20,14,11.767475734116395,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
223,False,"{'a': 0.09, 'e': 0.10632818368521146}",25,2,20.4741876496853,"{0: 21, 1: 1, 2: 1, 3: 0, 4: 0}",1
224,False,"{'a': 0.09, 'e': 0.10526490184835935}",20,8,20.8848899468924,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
225,False,"{'a': 0.09, 'e': 0.10421225282987576}",20,0,17.17953894597207,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
226,False,"{'a': 0.09, 'e': 0.103170130301577}",25,17,-9.780860907190295,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
227,False,"{'a': 0.09, 'e': 0.10213842899856122}",20,16,8.89681377213113,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
228,False,"{'a': 0.09, 'e': 0.1011170447085756}",20,6,22.130580644272424,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
229,False,"{'a': 0.09, 'e': 0.10010587426148984}",30,4,41.64987804700132,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
230,False,"{'a': 0.09, 'e': 0.09910481551887494}",30,2,21.422397061100188,"{0: 26, 1: 0, 2: 2, 3: 0, 4: 0}",1
231,False,"{'a': 0.09, 'e': 0.0981137673636862}",30,16,-17.698492210543826,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
232,False,"{'a': 0.09, 'e': 0.09713262969004934}",30,3,31.680124590882116,"{0: 26, 1: 0, 2: 1, 3: 0, 4: 0}",1
233,False,"{'a': 0.09, 'e': 0.09616130339314884}",20,5,25.44274060094813,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
234,False,"{'a': 0.09, 'e': 0.09519969035921735}",20,11,5.129084988422778,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
235,False,"{'a': 0.09, 'e': 0.09424769345562518}",20,2,2.91773701227491,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
236,False,"{'a': 0.09, 'e': 0.09330521652106893}",25,16,16.23663858775979,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
237,False,"{'a': 0.09, 'e': 0.09237216435585824}",25,18,14.081845588688422,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
238,False,"{'a': 0.09, 'e': 0.09144844271229965}",30,11,-7.462264687323647,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 1}",1
239,False,"{'a': 0.09, 'e': 0.09053395828517666}",25,17,14.321684123565117,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
240,False,"{'a': 0.09, 'e': 0.08962861870232489}",20,13,5.198565139446139,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
241,False,"{'a': 0.09, 'e': 0.08873233251530163}",25,12,11.303805192427212,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
242,False,"{'a': 0.09, 'e': 0.08784500919014862}",20,1,26.196864666105636,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
243,False,"{'a': 0.09, 'e': 0.08696655909824713}",20,7,-24.697567795578916,"{0: 10, 1: 0, 2: 2, 3: 1, 4: 0}",1
244,False,"{'a': 0.09, 'e': 0.08609689350726465}",20,8,18.49031958491876,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
245,False,"{'a': 0.09, 'e': 0.085235924572192}",25,11,-18.919108420014666,"{0: 12, 1: 0, 2: 0, 3: 2, 4: 0}",1
246,False,"{'a': 0.09, 'e': 0.08438356532647008}",20,6,13.48347164233462,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
247,False,"{'a': 0.09, 'e': 0.08353972967320537}",20,8,0.5813692891486386,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
248,False,"{'a': 0.09, 'e': 0.08270433237647332}",20,12,12.069394001436855,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
249,False,"{'a': 0.09, 'e': 0.08187728905270858}",30,0,41.891640492035116,"{0: 29, 1: 1, 2: 0, 3: 0, 4: 0}",0
250,False,"{'a': 0.09, 'e': 0.08105851616218149}",30,16,14.32204665198966,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
251,False,"{'a': 0.09, 'e': 0.08024793100055967}",20,4,26.337040609083992,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
252,False,"{'a': 0.09, 'e': 0.07944545169055407}",25,2,19.64898278674678,"{0: 21, 1: 1, 2: 1, 3: 0, 4: 0}",1
253,False,"{'a': 0.09, 'e': 0.07865099717364853}",20,3,27.90732870355123,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
254,False,"{'a': 0.09, 'e': 0.07786448720191204}",25,1,30.317177194337418,"{0: 23, 1: 1, 2: 0, 3: 0, 4: 0}",1
255,False,"{'a': 0.09, 'e': 0.07708584232989292}",25,0,37.20515917403122,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
256,False,"{'a': 0.09, 'e': 0.076314983906594}",30,14,29.435231974442466,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
257,False,"{'a': 0.09, 'e': 0.07555183406752805}",20,0,22.97131090478882,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
258,False,"{'a': 0.09, 'e': 0.07479631572685277}",25,18,16.3408812817726,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
259,False,"{'a': 0.09, 'e': 0.07404835256958425}",25,19,10.994139285678799,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
260,False,"{'a': 0.09, 'e': 0.0733078690438884}",20,16,8.526453885951147,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
261,False,"{'a': 0.09, 'e': 0.07257479035344952}",20,0,19.76436164052051,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
262,False,"{'a': 0.09, 'e': 0.07184904244991502}",35,26,16.270548257972486,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
263,False,"{'a': 0.09, 'e': 0.07113055202541588}",25,18,13.762523900019161,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
264,False,"{'a': 0.09, 'e': 0.07041924650516172}",20,5,25.964429432386826,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
265,False,"{'a': 0.09, 'e': 0.06971505404011011}",20,6,13.860263043661718,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
266,False,"{'a': 0.09, 'e': 0.069017903499709}",25,16,19.21662826511566,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
267,False,"{'a': 0.09, 'e': 0.06832772446471191}",25,12,20.53193584614398,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
268,False,"{'a': 0.09, 'e': 0.0676444472200648}",20,10,3.4418945666653284,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
269,False,"{'a': 0.09, 'e': 0.06696800274786414}",20,6,28.10591658134713,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
270,False,"{'a': 0.09, 'e': 0.06629832272038551}",20,1,33.653933663881396,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
271,False,"{'a': 0.09, 'e': 0.06563533949318165}",25,0,40.448614483027576,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
272,False,"{'a': 0.09, 'e': 0.06497898609824983}",20,10,17.495816078982287,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
273,False,"{'a': 0.09, 'e': 0.06432919623726734}",20,10,15.636932002647406,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
274,False,"{'a': 0.09, 'e': 0.06368590427489466}",20,10,16.38554807253412,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
275,False,"{'a': 0.09, 'e': 0.06304904523214572}",20,5,22.531276799800615,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
276,False,"{'a': 0.09, 'e': 0.06241855477982426}",20,12,17.598288323440016,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
277,False,"{'a': 0.09, 'e': 0.06179436923202602}",25,18,13.962599800774882,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
278,False,"{'a': 0.09, 'e': 0.06117642553970576}",30,18,25.203056542227888,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
279,False,"{'a': 0.09, 'e': 0.0605646612843087}",20,13,1.1546147293205267,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
280,False,"{'a': 0.09, 'e': 0.05995901467146561}",20,16,6.879889978519937,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
281,False,"{'a': 0.09, 'e': 0.05935942452475095}",20,15,7.635721342874811,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
282,False,"{'a': 0.09, 'e': 0.05876583027950344}",30,22,15.209934667868753,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
